DATE,TEMPERATURE
1130,7.7
1130,3.175
1130,-0.4
1130,-4.95
1131,11.5
1131,6.9
1131,3.05
1131,-1.475
1132,15.75
1132,10.75
1132,6.9
1132,2.325
1133,22.125
1133,16.9
1133,12.9
1133,8.225
1134,25.825
1134,20.9
1134,17.125
1134,12.625
1135,24.85
1135,20.95
1135,17.825
1135,14.15
1136,23.4
1136,19.625
1136,16.75
1136,13.4
1137,21.875
1137,17.575
1137,14.225
1137,10.35
1138,18.1
1138,13.8
1138,10.375
1138,6.075
1139,12.225
1139,8.4
1139,5.2
1139,0.95
1140,7.225
1140,3.6
1140,0.4
1140,-3.95
1141,5.9
1141,1.85
1141,-1.725
1141,-6.325
1142,8.75
1142,4.175
1142,0.275
1142,-4.6
1143,13.375
1143,8.65
1143,4.625
1143,-0.175
1144,18.2
1144,13.175
1144,9.25
1144,4.4
1145,20.575
1145,15.275
1145,11.2
1145,6.45
1146,24.025
1146,19.125
1146,15.275
1146,10.75
1147,24.9
1147,20.925
1147,17.675
1147,13.725
1148,23.275
1148,19.525
1148,16.55
1148,12.975
1149,22.45
1149,18.2
1149,14.925
1149,11.075
1150,17.05
1150,12.775
1150,9.45
1150,5.325
1151,11.525
1151,7.8
1151,4.6
1151,0.45
1152,7.05
1152,3.55
1152,0.5
1152,-3.55
1153,5.125
1153,1.225
1153,-1.925
1153,-5.9
1154,7.525
1154,2.975
1154,-0.65
1154,-5
1155,12.025
1155,7.575
1155,3.875
1155,-0.35
1156,16.15
1156,11.375
1156,7.8
1156,3.775
1157,19.35
1157,14.2
1157,10.4
1157,6.1
1158,23.725
1158,19.05
1158,15.4
1158,11.125
1159,25.3
1159,21.4
1159,18.325
1159,14.825
1160,23.3
1160,19.525
1160,16.55
1160,13.1
1161,22.45
1161,18.275
1161,14.975
1161,11.175
1162,15.575
1162,11.4
1162,8.175
1162,4.45
1163,11.3
1163,7.45
1163,4.25
1163,0.1
1164,6.4
1164,2.925
1164,-0.275
1164,-4.575
1165,5.65
1165,1.5
1165,-2.05
1165,-6.45
1166,8.05
1166,3.55
1166,-0.075
1166,-4.4
1167,11.325
1167,6.725
1167,2.85
1167,-1.575
1168,18.4
1168,13.5
1168,9.775
1168,5.45
1169,22.475
1169,17.15
1169,13
1169,8.1
1170,25.125
1170,20.2
1170,16.45
1170,12.05
1171,25.2
1171,21.3
1171,18.225
1171,14.6
1172,24.475
1172,20.55
1172,17.425
1172,13.8
1173,22.2
1173,18.025
1173,14.75
1173,11.05
1174,18.975
1174,14.8
1174,11.475
1174,7.375
1175,11.425
1175,7.875
1175,4.9
1175,1.15
1176,7
1176,3.7
1176,0.775
1176,-2.975
1177,6.025
1177,2.05
1177,-1
1177,-5.525
1178,8.875
1178,4.475
1178,0.775
1178,-3.7
1179,13.2
1179,8.6
1179,4.85
1179,0.35
1180,19.775
1180,14.775
1180,10.825
1180,6.025
1181,23.025
1181,17.825
1181,13.8
1181,8.975
1182,25.175
1182,20.375
1182,16.7
1182,12.325
1183,25.7
1183,21.625
1183,18.4
1183,14.725
1184,24.25
1184,20.5
1184,17.525
1184,14.2
1185,23.675
1185,19.65
1185,16.425
1185,12.75
1186,19.075
1186,14.875
1186,11.6
1186,7.55
1187,13.575
1187,9.55
1187,6.4
1187,2.175
1188,8.6
1188,5.075
1188,2
1188,-2.05
1189,6.3
1189,2.375
1189,-1
1189,-5.175
1190,6.525
1190,1.95
1190,-1.675
1190,-5.925
1191,12.175
1191,7.525
1191,3.775
1191,-0.525
1192,20.05
1192,15.05
1192,11.275
1192,6.7
1193,25.25
1193,20.075
1193,15.975
1193,11.175
1194,25.25
1194,20.4
1194,16.525
1194,11.9
1195,24.8
1195,20.9
1195,17.875
1195,14.25
1196,24.05
1196,20.25
1196,17.35
1196,14.075
1197,22.325
1197,18.05
1197,14.775
1197,11.05
1198,19.325
1198,15.075
1198,11.65
1198,7.4
1199,13.1
1199,9.25
1199,5.975
1199,1.75
1200,8.6
1200,4.975
1200,1.7
1200,-2.675
1201,6.025
1201,2.075
1201,-1.55
1201,-6.1
1202,9.1
1202,4.625
1202,0.85
1202,-3.625
1203,13.4
1203,8.85
1203,5.1
1203,0.85
1204,18.5
1204,13.55
1204,9.775
1204,5.275
1205,24.175
1205,19.025
1205,14.925
1205,10.125
1206,24.625
1206,19.95
1206,16.225
1206,11.975
1207,24.6
1207,20.75
1207,17.6
1207,14.075
1208,24.4
1208,20.575
1208,17.5
1208,13.975
1209,22.1
1209,17.85
1209,14.725
1209,11.15
1210,18.925
1210,14.675
1210,11.35
1210,7.3
1211,12.875
1211,9.075
1211,6.05
1211,2.1
1212,8.725
1212,5.05
1212,1.7
1212,-2.9
1213,6.275
1213,2.15
1213,-1.475
1213,-5.975
1214,7.525
1214,2.975
1214,-0.75
1214,-5.2
1215,13.6
1215,8.975
1215,5.375
1215,1.35
1216,19.125
1216,14.125
1216,10.3
1216,5.825
1217,23.475
1217,18.2
1217,14.15
1217,9.375
1218,25.075
1218,20.25
1218,16.675
1218,12.55
1219,25.55
1219,21.55
1219,18.4
1219,14.525
1220,24.5
1220,20.85
1220,17.9
1220,14.7
1221,20.675
1221,16.45
1221,13.175
1221,9.425
1222,18.35
1222,14.325
1222,11.1
1222,7.35
1223,13
1223,9.4
1223,6.275
1223,2.35
1224,8.8
1224,5.075
1224,1.55
1224,-2.775
1225,5.775
1225,1.775
1225,-1.45
1225,-5.95
1226,7.675
1226,3.325
1226,-0.3
1226,-4.65
1227,12.325
1227,7.725
1227,3.95
1227,-0.55
1228,18.7
1228,13.575
1228,9.775
1228,5.075
1229,20.925
1229,15.6
1229,11.65
1229,7.05
1230,25.675
1230,20.725
1230,17
1230,12.55
1231,24.7
1231,20.95
1231,18
1231,14.675
1232,23.875
1232,20.1
1232,17.1
1232,13.65
1233,22.175
1233,18.05
1233,14.825
1233,11.2
1234,17.875
1234,13.65
1234,10.375
1234,6.25
1235,11.475
1235,7.75
1235,4.725
1235,0.875
1236,7.975
1236,4.425
1236,1.3
1236,-2.7
1237,6.375
1237,2.375
1237,-1.2
1237,-5.7
1238,9.275
1238,4.75
1238,1.075
1238,-3.325
1239,16.35
1239,11.725
1239,7.85
1239,3.325
1240,19.95
1240,15.05
1240,11.3
1240,6.75
1241,22.475
1241,17.2
1241,13.1
1241,8.25
1242,24.15
1242,19.35
1242,15.75
1242,11.55
1243,25.15
1243,21.175
1243,18.225
1243,14.675
1244,23.675
1244,19.85
1244,16.95
1244,13.575
1245,22.675
1245,18.475
1245,15.325
1245,11.7
1246,16.675
1246,12.475
1246,9.275
1246,5.375
1247,12.875
1247,9.075
1247,6.075
1247,2.2
1248,8.625
1248,5.075
1248,2.025
1248,-2.025
1249,5.05
1249,0.975
1249,-2.275
1249,-6.325
1250,6.675
1250,2.125
1250,-1.65
1250,-6.275
1251,13.175
1251,8.6
1251,4.95
1251,0.625
1252,17.525
1252,12.6
1252,8.975
1252,4.75
1253,20.6
1253,15.4
1253,11.475
1253,6.975
1254,25.425
1254,20.5
1254,16.95
1254,12.825
1255,24.425
1255,20.525
1255,17.425
1255,13.775
1256,24.55
1256,20.675
1256,17.625
1256,13.975
1257,22.725
1257,18.575
1257,15.45
1257,12
1258,18.325
1258,14.15
1258,10.9
1258,6.925
1259,12.05
1259,8.2
1259,5.175
1259,1.3
1260,7.375
1260,3.775
1260,0.575
1260,-3.725
1261,6.45
1261,2.25
1261,-1.65
1261,-6.8
1262,11.65
1262,7.05
1262,3.15
1262,-1.85
1263,13.35
1263,8.775
1263,5.05
1263,0.725
1264,16.05
1264,11.125
1264,7.625
1264,3.725
1265,25.05
1265,19.875
1265,15.8
1265,10.95
1266,24.275
1266,19.475
1266,15.875
1266,11.7
1267,25.55
1267,21.625
1267,18.5
1267,14.85
1268,23.8
1268,20.025
1268,17.3
1268,14.175
1269,22.05
1269,17.875
1269,14.75
1269,11.125
1270,19.15
1270,14.95
1270,11.775
1270,7.9
1271,12.775
1271,8.95
1271,5.975
1271,2.1
1272,7.575
1272,3.975
1272,0.85
1272,-3.275
1273,6.675
1273,2.675
1273,-0.775
1273,-5.15
1274,8.925
1274,4.525
1274,1.075
1274,-3
1275,12.375
1275,7.85
1275,4.2
1275,-0.025
1276,21.225
1276,16.35
1276,12.625
1276,8.225
1277,23.125
1277,18
1277,14.15
1277,9.775
1278,24.975
1278,20.25
1278,16.7
1278,12.625
1279,24.875
1279,20.975
1279,17.975
1279,14.525
1280,24.6
1280,20.8
1280,17.85
1280,14.45
1281,22.575
1281,18.45
1281,15.25
1281,11.525
1282,17.675
1282,13.45
1282,10.125
1282,6.05
1283,12.85
1283,9.225
1283,6.2
1283,2.15
1284,7.375
1284,3.85
1284,0.825
1284,-3.2
1285,4.95
1285,0.8
1285,-2.825
1285,-7.7
1286,7.05
1286,2.525
1286,-1.425
1286,-6.825
1287,15.725
1287,11.2
1287,7.475
1287,3.225
1288,17.75
1288,12.825
1288,9.125
1288,4.775
1289,23.1
1289,17.975
1289,14.2
1289,9.625
1290,26.225
1290,21.675
1290,18.1
1290,13.95
1291,25.15
1291,21.3
1291,18.275
1291,14.7
1292,23.275
1292,19.5
1292,16.675
1292,13.55
1293,21.65
1293,17.45
1293,14.475
1293,11.05
1294,19.275
1294,14.95
1294,11.75
1294,7.65
1295,13.025
1295,9.25
1295,6.15
1295,2.025
1296,8.675
1296,5.1
1296,2
1296,-2.1
1297,7.625
1297,3.625
1297,0.1
1297,-4.4
1298,9.475
1298,4.925
1298,1.275
1298,-3.025
1299,13.6
1299,9.025
1299,5.325
1299,1.05
1300,18.35
1300,13.55
1300,9.975
1300,5.7
1301,23.025
1301,17.7
1301,13.7
1301,8.975
1302,24.725
1302,19.75
1302,16.15
1302,12.05
1303,25.2
1303,21.275
1303,18.325
1303,14.8
1304,25.3
1304,21.5
1304,18.65
1304,15.225
1305,22.4
1305,17.9
1305,14.7
1305,11.05
1306,18.35
1306,14.1
1306,10.95
1306,7.175
1307,11.4
1307,7.575
1307,4.45
1307,0.25
1308,7.7
1308,4.1
1308,0.975
1308,-2.875
1309,6.225
1309,2.425
1309,-0.475
1309,-4.725
1310,8.4
1310,3.775
1310,-0.075
1310,-4.775
1311,16.425
1311,11.675
1311,7.725
1311,3.075
1312,21.225
1312,16.15
1312,12.275
1312,7.5
1313,22.625
1313,17.275
1313,13.125
1313,8.225
1314,24.05
1314,19
1314,15.2
1314,10.725
1315,24.325
1315,20.35
1315,17.3
1315,13.825
1316,23.7
1316,20.175
1316,17.425
1316,14.275
1317,21.775
1317,17.6
1317,14.3
1317,10.45
1318,19.475
1318,15.2
1318,11.925
1318,7.825
1319,13.25
1319,9.6
1319,6.6
1319,2.6
1320,7.475
1320,4.1
1320,1.1
1320,-2.975
1321,5.175
1321,1.025
1321,-2.7
1321,-7.375
1322,8.525
1322,4
1322,0.4
1322,-4
1323,13.4
1323,8.525
1323,4.425
1323,-0.15
1324,17.75
1324,12.925
1324,9.4
1324,5.25
1325,24.5
1325,19.3
1325,15.275
1325,10.55
1326,25.875
1326,21.1
1326,17.5
1326,13.275
1327,25.125
1327,21.275
1327,18.225
1327,14.675
1328,23.85
1328,20.3
1328,17.375
1328,14.1
1329,21.975
1329,17.9
1329,14.75
1329,11.1
1330,18.85
1330,14.85
1330,11.825
1330,7.7
1331,13.475
1331,9.65
1331,6.4
1331,2.225
1332,7.95
1332,4.2
1332,0.85
1332,-3.7
1333,5.025
1333,0.9
1333,-2.825
1333,-7.7
1334,6.775
1334,2.25
1334,-1.6
1334,-6.35
1335,12.95
1335,8.275
1335,4.3
1335,-0.425
1336,17.6
1336,12.725
1336,9.125
1336,4.925
1337,22.3
1337,17.05
1337,13.05
1337,8.3
1338,25.625
1338,20.65
1338,16.975
1338,12.675
1339,26.35
1339,22.425
1339,19.25
1339,15.425
1340,24.1
1340,20.375
1340,17.45
1340,14.125
1341,22.225
1341,18.2
1341,15.2
1341,11.45
1342,17.6
1342,13.55
1342,10.2
1342,6.225
1343,11.975
1343,8.2
1343,4.925
1343,0.725
1344,8.225
1344,4.7
1344,1.575
1344,-2.725
1345,5.075
1345,0.975
1345,-2.45
1345,-6.675
1346,7.05
1346,2.4
1346,-1.05
1346,-5.025
1347,13.1
1347,8.55
1347,4.975
1347,1.125
1348,18.25
1348,13.55
1348,10.05
1348,5.775
1349,23.3
1349,17.925
1349,13.9
1349,9.025
1350,25.75
1350,20.975
1350,17.25
1350,12.975
1351,25.8
1351,21.925
1351,18.825
1351,15.2
1352,24.3
1352,20.6
1352,17.825
1352,14.575
1353,23.15
1353,19.025
1353,15.8
1353,12.125
1354,20.1
1354,16.05
1354,12.825
1354,8.775
1355,12.35
1355,8.525
1355,5.325
1355,1.1
1356,8.475
1356,4.85
1356,1.775
1356,-2.375
1357,5.875
1357,2
1357,-1.35
1357,-5.75
1358,7.4
1358,2.85
1358,-0.85
1358,-5.45
1359,12.1
1359,7.85
1359,4.325
1359,-0.05
1360,17.175
1360,12.45
1360,8.875
1360,4.45
1361,21.4
1361,16.2
1361,12.275
1361,7.75
1362,26.075
1362,21.025
1362,17.3
1362,12.825
1363,25.95
1363,21.975
1363,18.975
1363,15.425
1364,25
1364,21.075
1364,18.125
1364,14.575
1365,22.625
1365,18.5
1365,15.375
1365,11.65
1366,18.75
1366,14.45
1366,11.2
1366,7.125
1367,12.575
1367,8.725
1367,5.6
1367,1.35
1368,7.125
1368,3.525
1368,0.4
1368,-4.025
1369,6.175
1369,2.275
1369,-1.15
1369,-5.375
1370,8.875
1370,4.325
1370,0.6
1370,-4
1371,11.65
1371,7.125
1371,3.525
1371,-0.6
1372,18.2
1372,13.4
1372,9.675
1372,5.225
1373,22.225
1373,17.025
1373,13.05
1373,8.5
1374,24.75
1374,19.925
1374,16.375
1374,12.025
1375,24.25
1375,20.325
1375,17.775
1375,14.3
1376,23.725
1376,19.825
1376,16.9
1376,13.525
1377,21.825
1377,17.575
1377,14.35
1377,10.6
1378,18.975
1378,14.675
1378,11.4
1378,7.325
1379,13.225
1379,9.55
1379,6.425
1379,2.275
1380,8.05
1380,4.425
1380,1.275
1380,-3.025
1381,7.125
1381,3.1
1381,-0.475
1381,-5.075
1382,9.375
1382,4.75
1382,0.925
1382,-3.95
1383,13.325
1383,8.8
1383,5.075
1383,0.825
1384,19.225
1384,14.35
1384,10.725
1384,6.375
1385,23.125
1385,17.85
1385,13.75
1385,9
1386,26.525
1386,21.7
1386,18.05
1386,13.775
1387,25.45
1387,21.55
1387,18.6
1387,15.125
1388,23.95
1388,20.175
1388,17.2
1388,13.475
1389,23.5
1389,19.225
1389,16.025
1389,12.25
1390,19.55
1390,15.175
1390,11.8
1390,7.525
1391,12.5
1391,8.775
1391,5.475
1391,1.3
1392,9
1392,5.2
1392,1.9
1392,-2.275
1393,5.875
1393,1.65
1393,-1.875
1393,-6.575
1394,9.125
1394,4.5
1394,0.675
1394,-3.925
1395,13.325
1395,8.4
1395,4.425
1395,-0.075
1396,20.125
1396,15.125
1396,11.225
1396,6.35
1397,23.5
1397,18.225
1397,14.3
1397,9.675
1398,24.8
1398,20.075
1398,16.525
1398,12.35
1399,25.225
1399,21.375
1399,18.3
1399,14.625
1400,24.625
1400,20.75
1400,17.725
1400,14.075
1401,22.65
1401,18.475
1401,15.325
1401,11.65
1402,19.975
1402,15.6
1402,12.275
1402,8.025
1403,12.175
1403,8.45
1403,5.475
1403,1.425
1404,8.475
1404,4.8
1404,1.6
1404,-2.675
1405,7.55
1405,3.625
1405,0.15
1405,-4.65
1406,9.825
1406,5.325
1406,1.55
1406,-3.375
1407,15.45
1407,10.8
1407,7.125
1407,2.8
1408,19.975
1408,15.025
1408,11.3
1408,6.725
1409,22.6
1409,17.275
1409,13.25
1409,8.5
1410,25.65
1410,20.825
1410,17.2
1410,12.7
1411,25.125
1411,21.3
1411,18.375
1411,14.8
1412,25.3
1412,21.425
1412,18.45
1412,14.95
1413,22.775
1413,18.55
1413,15.325
1413,11.55
1414,17.725
1414,13.425
1414,10.175
1414,6.1
1415,12.55
1415,8.6
1415,5.45
1415,1.175
1416,7.65
1416,4.025
1416,0.875
1416,-3.55
1417,5.85
1417,1.55
1417,-1.975
1417,-6.5
1418,7.1
1418,2.55
1418,-1.075
1418,-5.55
1419,11.8
1419,7.325
1419,3.775
1419,-0.275
1420,19.325
1420,14.375
1420,10.7
1420,6.35
1421,21.55
1421,16.3
1421,12.275
1421,7.55
1422,24.7
1422,19.625
1422,15.875
1422,11.45
1423,25.175
1423,21.375
1423,18.4
1423,14.975
1424,24.175
1424,20.35
1424,17.45
1424,14.05
1425,23.775
1425,19.4
1425,16.125
1425,12.225
1426,18.2
1426,13.95
1426,10.65
1426,6.6
1427,12.1
1427,8.4
1427,5.275
1427,1.2
1428,6.15
1428,2.875
1428,-0.15
1428,-4.325
