LAT,LON,PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
34.75,74.75,T2M_MIN,1993,  -17.70,  -10.38,  -12.54,   -4.06,    1.14,    4.15,    6.46,    5.42,    2.86,   -2.81,   -7.34,   -9.59,   -3.67
34.75,74.75,T2M_MIN,1994,  -13.66,  -16.15,   -9.00,   -7.66,    0.70,    4.87,    9.19,    8.78,    1.59,   -3.18,   -6.23,  -15.52,   -3.78
34.75,74.75,T2M_MIN,1995,  -19.24,  -15.58,  -11.38,   -6.39,    0.61,    4.36,    7.62,    7.64,    1.75,   -2.79,   -7.43,  -15.85,   -4.66
34.75,74.75,T2M_MIN,1996,  -17.52,  -13.74,   -9.17,   -4.72,   -0.43,    4.70,    5.89,    6.52,    2.67,   -3.28,  -10.29,  -15.08,   -4.52
34.75,74.75,T2M_MIN,1997,  -16.12,  -15.64,  -10.72,   -4.93,   -1.26,    3.75,    8.01,    5.58,    2.17,   -2.72,   -7.33,  -11.34,   -4.15
34.75,74.75,T2M_MIN,1998,  -13.54,  -12.16,  -11.23,   -2.84,    1.21,    3.21,    7.75,    7.01,    3.10,   -1.97,   -5.43,   -8.56,   -2.74
34.75,74.75,T2M_MIN,1999,  -12.16,  -12.77,   -9.90,   -2.01,    1.37,    3.82,    6.79,    6.80,    2.90,   -1.93,   -7.95,   -9.70,   -2.84
34.75,74.75,T2M_MIN,2000,  -13.90,  -17.20,  -11.16,   -2.09,    2.97,    4.47,    7.47,    6.14,    2.16,   -1.51,   -6.53,  -12.44,   -3.43
34.75,74.75,T2M_MIN,2001,  -16.18,  -13.80,   -8.60,   -2.18,    2.31,    5.29,    8.21,    6.34,    0.74,   -1.64,   -8.61,  -10.10,   -3.12
34.75,74.75,T2M_MIN,2002,  -12.77,  -14.20,   -9.23,   -1.80,    1.78,    4.73,    5.60,    6.79,    1.31,   -1.55,   -5.66,  -10.00,   -2.85
34.75,74.75,T2M_MIN,2003,  -11.57,  -14.07,  -12.71,   -4.74,   -0.89,    4.40,    8.11,    6.48,    3.29,   -1.58,   -7.50,  -13.68,   -3.65
34.75,74.75,T2M_MIN,2004,  -15.83,  -14.86,   -6.38,   -1.24,    0.43,    4.17,    6.33,    6.22,    2.77,   -3.63,   -5.97,   -9.29,   -3.08
34.75,74.75,T2M_MIN,2005,  -17.62,  -14.48,   -9.21,   -5.46,   -0.36,    4.30,    7.65,    6.21,    3.34,   -2.28,   -7.75,  -12.28,   -3.94
34.75,74.75,T2M_MIN,2006,  -17.49,  -11.02,  -10.72,   -5.05,    3.13,    3.89,    8.17,    7.86,    2.49,   -0.81,   -8.30,  -16.18,   -3.63
34.75,74.75,T2M_MIN,2007,  -17.20,  -12.53,  -12.08,   -1.81,    1.71,    5.57,    7.77,    7.63,    3.77,   -2.07,   -5.12,  -12.27,   -3.01
34.75,74.75,T2M_MIN,2008,  -18.64,  -17.90,   -7.86,   -3.33,    1.61,    6.46,    7.65,    7.22,    1.89,   -1.44,   -8.91,  -14.13,   -3.90
34.75,74.75,T2M_MIN,2009,  -14.82,  -14.74,   -9.71,   -5.76,    0.54,    2.67,    6.32,    6.21,    1.63,   -2.22,  -10.76,  -14.00,   -4.49
34.75,74.75,T2M_MIN,2010,  -13.72,  -14.32,   -8.08,   -1.71,    0.88,    2.73,    6.65,    8.03,    2.62,   -2.50,   -5.77,  -10.57,   -2.91
34.75,74.75,T2M_MIN,2011,  -18.91,  -15.48,  -11.11,   -6.82,    1.94,    4.96,    7.36,    7.03,    3.93,   -2.29,   -6.23,  -13.13,   -4.00
34.75,74.75,T2M_MIN,2012,  -18.64,  -16.01,  -12.37,   -3.64,   -0.10,    3.54,    7.42,    8.37,    4.19,   -1.87,   -6.40,  -12.55,   -3.98
34.75,74.75,T2M_MIN,2013,  -18.43,  -13.87,   -9.37,   -4.09,    1.17,    5.96,    7.78,    8.23,    3.87,    0.25,   -6.80,  -10.39,   -2.92
34.75,74.75,T2M_MIN,2014,  -16.94,  -14.88,  -10.48,   -5.71,    0.47,    4.48,    8.02,    6.82,    3.54,   -1.53,   -6.84,  -10.22,   -3.54
34.75,74.75,T2M_MIN,2015,  -11.06,  -11.14,  -10.38,   -4.20,    1.24,    3.79,    8.53,    7.19,    2.01,   -3.15,   -8.79,  -14.33,   -3.31
34.75,74.75,T2M_MIN,2016,  -14.20,  -13.31,   -7.99,   -2.88,    2.49,    6.24,    8.35,    7.19,    4.22,   -0.78,   -4.57,   -7.28,   -1.84
34.75,74.75,T2M_MIN,2017,  -15.28,  -13.91,   -9.79,   -4.01,    2.15,    4.73,    8.87,    7.32,    3.06,   -0.46,   -6.14,  -12.84,   -2.96
34.75,74.75,T2M_MIN,2018,  -13.78,  -12.15,   -8.15,   -2.52,    0.46,    5.00,    8.14,    8.04,    3.42,   -2.40,  -10.60,  -14.34,   -3.19
34.75,74.75,T2M_MIN,2019,  -17.81,  -15.89,  -10.95,   -2.09,    0.20,    3.12,    8.10,    7.54,    4.73,   -1.73,  -10.06,  -18.50,   -4.39
34.75,74.75,T2M_MAX,1981,   -5.32,   -4.37,   -0.85,    5.77,   13.49,   16.35,   19.68,   17.93,   15.01,    8.49,    3.17,   -1.42,    7.39
34.75,74.75,T2M_MAX,1982,   -3.36,   -6.37,   -2.67,    3.35,    8.77,   15.24,   19.02,   19.15,   14.02,    8.51,    2.20,   -4.36,    6.20
34.75,74.75,T2M_MAX,1983,   -5.19,   -4.96,   -2.79,    1.55,    8.91,   14.47,   17.53,   19.80,   16.02,    8.49,    4.89,   -2.16,    6.44
34.75,74.75,T2M_MAX,1984,   -6.11,   -6.80,    2.46,    5.67,   13.58,   20.35,   19.40,   21.31,   13.29,    9.13,    2.20,   -4.37,    7.56
34.75,74.75,T2M_MAX,1985,   -5.91,   -1.12,    3.08,    8.37,   12.27,   17.85,   21.29,   19.85,   17.21,    9.28,    3.26,   -1.77,    8.68
34.75,74.75,T2M_MAX,1986,   -6.05,   -4.16,   -2.14,    3.47,    9.06,   16.44,   20.45,   18.32,   15.06,    9.90,    1.28,   -5.05,    6.44
34.75,74.75,T2M_MAX,1987,   -4.81,   -3.48,    0.25,    4.58,    7.95,   14.48,   17.94,   20.58,   17.98,    7.24,    5.34,    2.54,    7.61
34.75,74.75,T2M_MAX,1988,   -2.84,   -2.47,   -1.34,    7.21,   13.93,   17.93,   20.68,   18.12,   16.10,    8.99,    6.20,   -0.24,    8.55
34.75,74.75,T2M_MAX,1989,   -5.81,   -6.13,   -0.33,    3.64,   11.47,   15.85,   18.55,   16.96,   16.01,   10.08,    1.84,   -1.75,    6.78
34.75,74.75,T2M_MAX,1990,   -3.71,   -4.45,   -1.32,    3.55,   14.55,   18.73,   21.08,   20.40,   17.89,    9.12,    4.76,   -1.75,    8.31
34.75,74.75,T2M_MAX,1991,   -4.43,   -3.42,    2.37,    6.71,   12.35,   19.45,   21.19,   20.48,   16.93,    8.44,    2.99,   -1.89,    8.49
34.75,74.75,T2M_MAX,1992,   -3.88,   -4.83,   -2.18,    3.55,    9.49,   15.93,   18.66,   19.23,   14.33,    9.42,    4.42,   -1.78,    6.90
34.75,74.75,T2M_MAX,1993,   -6.21,   -0.66,   -2.00,    6.81,   13.28,   17.29,   18.49,   18.86,   16.65,    9.48,    4.19,    0.92,    8.13
34.75,74.75,T2M_MAX,1994,   -4.44,   -6.37,    1.35,    2.95,   11.67,   18.04,   22.10,   20.68,   14.20,    7.67,    4.62,   -4.04,    7.45
34.75,74.75,T2M_MAX,1995,   -6.99,   -4.86,   -2.10,    2.69,   11.18,   16.96,   19.17,   18.03,   14.44,    7.99,    4.36,   -4.86,    6.39
34.75,74.75,T2M_MAX,1996,   -6.48,   -3.36,    0.09,    5.11,    9.17,   15.48,   18.71,   18.57,   17.09,    7.81,    1.59,   -1.97,    6.84
34.75,74.75,T2M_MAX,1997,   -4.42,   -4.56,    0.12,    5.54,    9.43,   16.56,   22.92,   20.50,   16.88,    7.59,    1.76,   -2.87,    7.52
34.75,74.75,T2M_MAX,1998,   -4.56,   -2.70,    0.17,    8.73,   13.81,   17.02,   22.14,   21.57,   17.74,   11.65,    6.49,    3.76,    9.72
34.75,74.75,T2M_MAX,1999,   -3.42,   -2.00,    0.81,   10.26,   14.67,   18.96,   21.41,   20.90,   18.53,   10.72,    2.86,    2.32,    9.73
34.75,74.75,T2M_MAX,2000,   -3.46,   -6.22,    0.48,    9.61,   17.96,   19.29,   21.02,   21.01,   16.63,   11.99,    3.42,   -0.80,    9.30
34.75,74.75,T2M_MAX,2001,   -3.91,   -2.51,    3.20,    9.01,   16.83,   19.48,   21.18,   20.07,   14.88,   11.24,    3.92,   -0.62,    9.47
34.75,74.75,T2M_MAX,2002,   -2.30,   -3.17,    2.87,    8.61,   14.79,   18.67,   19.85,   20.91,   13.88,   10.65,    4.60,   -1.58,    9.05
34.75,74.75,T2M_MAX,2003,   -1.58,   -3.80,   -1.81,    5.49,    9.18,   17.44,   20.96,   17.97,   15.07,    9.82,    2.78,   -3.13,    7.43
34.75,74.75,T2M_MAX,2004,   -5.18,   -2.29,    5.01,    8.79,   12.54,   17.14,   19.45,   18.96,   16.87,    6.82,    4.21,   -0.02,    8.55
34.75,74.75,T2M_MAX,2005,   -6.61,   -5.88,    0.68,    4.69,    8.82,   17.17,   19.34,   19.20,   17.39,   10.29,    2.25,   -1.18,    7.25
34.75,74.75,T2M_MAX,2006,   -6.48,   -0.35,    0.65,    6.28,   15.84,   16.80,   21.07,   17.40,   14.98,   10.47,    1.68,   -4.00,    7.91
34.75,74.75,T2M_MAX,2007,   -4.63,   -3.25,   -1.31,    9.38,   12.54,   17.91,   19.82,   19.57,   16.39,    9.35,    6.49,   -2.93,    8.33
34.75,74.75,T2M_MAX,2008,   -8.72,   -5.82,    2.17,    6.15,   13.19,   19.25,   19.93,   19.23,   14.80,   10.40,    3.24,   -1.86,    7.70
34.75,74.75,T2M_MAX,2009,   -4.15,   -4.06,    0.57,    4.15,   11.17,   14.24,   19.40,   20.24,   16.24,    8.80,    1.41,   -2.63,    7.19
34.75,74.75,T2M_MAX,2010,   -2.13,   -4.58,    3.20,    7.80,   10.97,   13.55,   18.33,   18.38,   14.38,   10.26,    5.51,   -0.09,    8.04
34.75,74.75,T2M_MAX,2011,   -6.29,   -4.92,    0.09,    4.01,   14.13,   18.01,   18.88,   19.35,   15.96,    9.35,    4.33,   -2.38,    7.61
34.75,74.75,T2M_MAX,2012,   -7.78,   -6.14,   -1.51,    4.89,   10.15,   15.17,   20.62,   20.41,   14.64,    8.08,    3.00,   -2.12,    6.66
34.75,74.75,T2M_MAX,2013,   -5.26,   -3.89,    1.57,    4.81,   12.17,   18.23,   20.46,   18.90,   16.45,   11.54,    3.05,   -1.88,    8.08
34.75,74.75,T2M_MAX,2014,   -5.12,   -5.34,   -1.16,    3.63,    9.75,   17.00,   20.04,   18.02,   14.66,    8.61,    2.85,   -1.20,    6.88
34.75,74.75,T2M_MAX,2015,   -2.62,   -1.84,   -0.83,    4.74,   11.09,   13.99,   19.54,   18.18,   13.70,    8.73,    1.25,   -3.06,    6.96
34.75,74.75,T2M_MAX,2016,   -3.27,   -1.35,    1.10,    4.99,   12.92,   17.39,   19.49,   17.67,   16.43,   10.58,    4.86,    3.08,    8.68
34.75,74.75,T2M_MAX,2017,   -6.38,   -3.44,   -1.76,    5.02,   12.33,   16.34,   19.59,   18.87,   15.04,   10.84,    4.03,   -1.86,    7.44
34.75,74.75,T2M_MAX,2018,   -2.55,   -2.32,    2.83,    7.74,   10.89,   17.02,   18.89,   19.71,   15.65,    7.44,    0.48,   -2.74,    7.81
34.75,74.75,T2M_MAX,2019,   -6.49,   -5.91,   -1.70,    5.94,    9.69,   12.95,   19.37,   18.24,   17.35,    8.10,   -0.36,   -5.08,    6.07
34.75,75.25,T2M,1981,  -13.51,  -12.06,   -8.66,   -2.09,    4.95,    7.20,   11.18,    9.63,    5.59,   -0.38,   -5.57,   -9.39,   -1.03
34.75,75.25,T2M,1982,  -10.83,  -13.97,   -9.30,   -3.24,    1.82,    6.62,    9.74,   10.47,    4.24,    0.07,   -5.63,  -12.79,   -1.83
34.75,75.25,T2M,1983,  -14.17,  -13.68,  -10.43,   -5.21,    2.04,    5.97,    8.97,   11.48,    7.15,   -0.28,   -4.36,   -9.29,   -1.75
34.75,75.25,T2M,1984,  -12.98,  -14.21,   -6.02,   -1.96,    4.65,   10.34,   11.06,   12.79,    5.09,    0.04,   -6.61,  -12.44,   -0.81
34.75,75.25,T2M,1985,  -14.52,  -11.09,   -5.47,    0.77,    3.58,    7.95,   12.24,   11.08,    7.06,    0.06,   -4.86,  -10.06,   -0.22
34.75,75.25,T2M,1986,  -16.63,  -12.75,   -9.68,   -3.30,    1.47,    7.29,   11.44,    9.99,    5.64,    0.31,   -6.31,  -14.24,   -2.18
34.75,75.25,T2M,1987,  -15.17,  -11.31,   -7.40,   -2.63,    0.93,    6.11,    8.81,   10.58,    7.30,   -2.28,   -4.38,   -6.60,   -1.29
34.75,75.25,T2M,1988,  -10.32,  -11.02,   -8.85,   -1.16,    4.62,    8.39,   12.35,    9.79,    6.23,    0.18,   -2.90,   -8.10,   -0.04
34.75,75.25,T2M,1989,  -14.85,  -14.04,   -8.19,   -4.51,    2.98,    6.56,    9.64,    8.74,    6.15,    0.28,   -6.68,   -9.43,   -1.87
34.75,75.25,T2M,1990,  -11.45,  -12.35,   -9.68,   -3.94,    5.68,    9.16,   11.62,   11.44,    8.22,   -0.01,   -3.81,   -8.65,   -0.25
34.75,75.25,T2M,1991,  -11.78,  -10.34,   -5.36,   -1.25,    3.42,    9.11,   11.19,   10.64,    7.06,   -0.23,   -5.25,   -8.55,   -0.06
34.75,75.25,T2M,1992,  -10.95,  -13.36,   -9.30,   -3.50,    1.75,    6.64,   10.07,   10.47,    5.56,    0.49,   -5.09,  -10.78,   -1.46
34.75,75.25,T2M,1993,  -14.68,   -8.49,   -9.71,   -1.32,    4.15,    8.02,   10.06,    9.35,    6.74,    0.06,   -4.77,   -7.76,   -0.66
34.75,75.25,T2M,1994,  -11.73,  -13.79,   -6.60,   -4.51,    3.46,    8.70,   13.14,   12.18,    5.08,   -0.83,   -3.76,  -12.88,   -0.88
34.75,75.25,T2M,1995,  -16.84,  -12.83,   -9.42,   -4.23,    3.35,    7.98,   10.86,   10.53,    5.38,   -0.36,   -4.57,  -13.68,   -1.93
34.75,75.25,T2M,1996,  -14.93,  -11.41,   -6.94,   -2.51,    1.66,    7.51,    9.81,   10.13,    6.99,   -0.78,   -7.56,  -12.61,   -1.70
34.75,75.25,T2M,1997,  -13.50,  -13.24,   -7.66,   -1.96,    1.55,    7.29,   12.74,   10.40,    6.72,   -0.46,   -5.48,   -9.82,   -1.05
34.75,75.25,T2M,1998,  -11.89,  -10.07,   -8.15,    0.24,    4.67,    7.55,   12.33,   11.58,    7.64,    1.62,   -2.54,   -5.86,    0.65
34.75,75.25,T2M,1999,  -10.33,  -10.37,   -7.06,    1.12,    5.15,    8.64,   11.50,   11.19,    7.84,    1.04,   -5.88,   -7.01,    0.55
34.75,75.25,T2M,2000,  -11.34,  -14.63,   -8.14,    0.77,    7.56,    9.11,   11.69,   10.78,    6.34,    1.79,   -4.55,   -9.80,    0.01
34.75,75.25,T2M,2001,  -13.14,  -11.06,   -5.46,    0.59,    6.72,    9.86,   12.22,   10.81,    5.03,    1.38,   -5.48,   -8.58,    0.31
34.75,75.25,T2M,2002,  -10.67,  -11.45,   -5.79,    0.51,    5.18,    8.87,   10.04,   11.36,    4.80,    1.28,   -3.62,   -8.74,    0.22
34.75,75.25,T2M,2003,   -9.47,  -11.31,   -9.38,   -1.96,    1.44,    8.07,   11.85,    9.91,    6.43,    0.87,   -5.44,  -11.52,   -0.82
34.75,75.25,T2M,2004,  -13.57,  -12.17,   -3.96,    0.85,    3.53,    7.87,   10.24,    9.99,    6.94,   -1.33,   -4.04,   -7.69,   -0.25
34.75,75.25,T2M,2005,  -15.10,  -12.33,   -6.96,   -2.67,    1.55,    8.14,   11.05,    9.97,    7.52,    0.82,   -5.59,  -10.00,   -1.07
34.75,75.25,T2M,2006,  -14.33,   -8.82,   -8.18,   -1.91,    6.64,    7.60,   12.27,   10.51,    6.03,    1.69,   -6.48,  -13.49,   -0.66
34.75,75.25,T2M,2007,  -14.64,  -10.88,   -9.01,    1.34,    4.44,    9.19,   11.31,   11.01,    7.24,    0.24,   -2.47,  -10.66,   -0.20
34.75,75.25,T2M,2008,  -15.99,  -14.53,   -5.70,   -0.98,    4.69,   10.59,   11.64,   10.79,    5.63,    1.22,   -6.65,  -11.90,   -0.89
34.75,75.25,T2M,2009,  -12.59,  -12.05,   -7.45,   -3.02,    3.24,    5.86,   10.06,   10.67,    6.22,    0.17,   -8.03,  -11.78,   -1.49
34.75,75.25,T2M,2010,  -11.31,  -11.73,   -5.31,    0.25,    3.28,    5.66,   10.14,   11.16,    5.85,    0.50,   -3.23,   -8.59,   -0.21
34.75,75.25,T2M,2011,  -16.01,  -12.60,   -8.42,   -3.81,    5.22,    8.85,   10.67,   10.75,    7.36,    0.52,   -4.03,  -11.44,   -1.02
34.75,75.25,T2M,2012,  -16.13,  -13.37,   -9.52,   -1.80,    2.48,    6.64,   11.40,   11.89,    6.83,    0.04,   -4.65,  -10.29,   -1.34
34.75,75.25,T2M,2013,  -14.95,  -11.57,   -6.84,   -2.09,    4.02,    9.43,   11.68,   11.15,    7.44,    2.71,   -4.87,   -9.12,   -0.19
34.75,75.25,T2M,2014,  -14.33,  -13.05,   -8.30,   -3.67,    2.49,    8.18,   11.54,    9.85,    6.45,    0.57,   -5.25,   -8.88,   -1.13
34.75,75.25,T2M,2015,   -9.58,   -8.99,   -7.82,   -1.97,    3.61,    6.29,   11.80,   10.26,    5.01,   -0.15,   -6.34,  -11.79,   -0.76
34.75,75.25,T2M,2016,  -12.37,  -10.58,   -5.64,   -1.07,    4.96,    9.17,   11.53,   10.04,    7.59,    1.60,   -2.94,   -5.44,    0.61
34.75,75.25,T2M,2017,  -13.08,  -11.08,   -8.27,   -1.75,    4.62,    8.04,   11.89,   10.49,    6.26,    1.85,   -4.14,  -10.47,   -0.41
34.75,75.25,T2M,2018,  -11.96,  -10.16,   -5.10,    0.32,    3.14,    8.31,   11.27,   11.55,    6.76,   -0.39,   -8.84,  -13.25,   -0.64
34.75,75.25,T2M,2019,  -14.87,  -13.07,   -8.63,   -0.34,    2.44,    5.46,   11.30,   10.62,    7.99,    0.30,   -8.52,  -16.67,   -1.94
34.75,75.25,T2M_MIN,1981,  -18.33,  -17.47,  -14.97,   -7.77,   -0.48,    1.09,    5.61,    3.89,   -0.36,   -4.79,  -10.36,  -13.59,   -6.39
34.75,75.25,T2M_MIN,1982,  -14.81,  -19.64,  -14.55,   -8.41,   -2.74,    1.08,    3.49,    5.02,   -1.70,   -4.06,   -9.89,  -17.75,   -6.92
34.75,75.25,T2M_MIN,1983,  -19.98,  -19.82,  -16.61,  -10.73,   -2.59,    0.53,    3.39,    6.26,    1.82,   -5.09,   -9.40,  -12.70,   -7.00
34.75,75.25,T2M_MIN,1984,  -16.49,  -19.18,  -11.69,   -6.81,   -0.80,    3.60,    5.72,    7.36,    0.27,   -4.42,  -11.40,  -16.38,   -5.80
34.75,75.25,T2M_MIN,1985,  -20.09,  -17.44,  -10.36,   -3.40,   -1.61,    1.50,    6.10,    5.27,    0.73,   -4.89,   -9.02,  -15.00,   -5.62
34.75,75.25,T2M_MIN,1986,  -23.43,  -18.58,  -15.40,   -8.20,   -2.87,    1.41,    5.46,    4.52,   -0.07,   -4.94,  -10.70,  -20.06,   -7.69
34.75,75.25,T2M_MIN,1987,  -21.37,  -16.30,  -12.48,   -7.51,   -3.64,    0.40,    3.00,    4.31,    0.61,   -7.71,   -9.68,  -11.35,   -6.76
34.75,75.25,T2M_MIN,1988,  -14.59,  -16.51,  -14.27,   -6.91,   -1.09,    1.99,    6.52,    4.23,   -0.14,   -4.18,   -7.93,  -12.65,   -5.42
34.75,75.25,T2M_MIN,1989,  -20.31,  -19.30,  -13.35,  -10.69,   -2.44,    0.32,    3.48,    3.05,   -0.27,   -5.47,  -11.42,  -13.58,   -7.42
34.75,75.25,T2M_MIN,1990,  -16.17,  -17.68,  -16.11,   -9.24,   -0.09,    2.53,    5.22,    5.56,    1.95,   -5.02,   -8.48,  -12.40,   -5.76
34.75,75.25,T2M_MIN,1991,  -16.06,  -14.53,   -9.97,   -5.79,   -2.13,    1.63,    4.21,    3.96,    0.69,   -4.44,   -9.36,  -11.91,   -5.26
34.75,75.25,T2M_MIN,1992,  -15.09,  -19.42,  -14.17,   -8.79,   -3.15,    0.25,    4.39,    4.60,    0.07,   -4.02,  -10.57,  -16.03,   -6.78
34.75,75.25,T2M_MIN,1993,  -20.22,  -13.21,  -15.16,   -6.51,   -1.22,    1.64,    4.29,    3.21,    0.58,   -4.74,   -9.64,  -12.11,   -6.06
34.75,75.25,T2M_MIN,1994,  -15.87,  -18.93,  -11.86,   -9.88,   -1.53,    2.36,    7.23,    6.82,   -0.39,   -5.14,   -8.41,  -18.08,   -6.06
34.75,75.25,T2M_MIN,1995,  -22.45,  -18.13,  -14.50,   -9.10,   -1.81,    1.81,    5.49,    5.32,   -0.55,   -4.90,   -9.55,  -19.01,   -7.22
34.75,75.25,T2M_MIN,1996,  -20.29,  -16.61,  -12.01,   -7.47,   -2.59,    2.36,    3.59,    4.54,    0.29,   -5.56,  -12.89,  -18.33,   -7.06
34.75,75.25,T2M_MIN,1997,  -19.07,  -18.84,  -13.19,   -7.03,   -3.31,    1.30,    5.75,    3.46,    0.02,   -4.46,   -9.32,  -13.46,   -6.44
34.75,75.25,T2M_MIN,1998,  -16.13,  -14.63,  -13.73,   -4.91,   -1.08,    0.88,    5.62,    5.05,    1.04,   -3.87,   -7.46,  -10.96,   -4.96
34.75,75.25,T2M_MIN,1999,  -14.32,  -15.88,  -12.06,   -4.08,   -1.02,    1.38,    4.64,    4.72,    0.61,   -3.79,  -10.37,  -12.16,   -5.13
34.75,75.25,T2M_MIN,2000,  -16.13,  -20.20,  -13.80,   -4.22,    0.62,    2.01,    5.47,    3.98,   -0.05,   -3.32,   -8.53,  -14.96,   -5.72
34.75,75.25,T2M_MIN,2001,  -18.40,  -16.22,  -10.86,   -4.04,   -0.03,    3.04,    6.16,    4.41,   -1.49,   -3.58,  -10.96,  -12.62,   -5.31
34.75,75.25,T2M_MIN,2002,  -15.38,  -17.09,  -11.70,   -3.96,   -0.67,    2.09,    3.15,    4.70,   -0.90,   -3.51,   -7.86,  -12.23,   -5.21
34.75,75.25,T2M_MIN,2003,  -13.81,  -16.43,  -15.38,   -7.17,   -3.18,    1.73,    5.79,    4.41,    0.97,   -3.55,   -9.77,  -16.38,   -6.01
34.75,75.25,T2M_MIN,2004,  -18.78,  -18.45,   -9.40,   -3.57,   -2.31,    1.66,    3.95,    4.04,    0.42,   -5.93,   -8.34,  -11.52,   -5.65
34.75,75.25,T2M_MIN,2005,  -20.91,  -16.64,  -12.44,   -7.61,   -2.55,    1.77,    5.39,    4.07,    0.94,   -4.35,   -9.90,  -14.92,   -6.38
34.75,75.25,T2M_MIN,2006,  -19.62,  -14.21,  -14.18,   -7.41,    0.61,    1.36,    5.88,    5.92,    0.30,   -2.78,  -10.99,  -19.31,   -6.16
34.75,75.25,T2M_MIN,2007,  -20.90,  -15.69,  -15.18,   -3.93,   -0.64,    3.15,    5.55,    5.49,    1.65,   -4.08,   -7.27,  -14.62,   -5.50
34.75,75.25,T2M_MIN,2008,  -20.91,  -20.49,  -10.88,   -5.25,   -0.74,    4.20,    5.54,    5.11,   -0.28,   -3.65,  -12.02,  -17.78,   -6.39
34.75,75.25,T2M_MIN,2009,  -18.14,  -17.74,  -12.82,   -8.12,   -1.68,    0.22,    3.85,    3.95,   -0.62,   -4.29,  -13.56,  -17.02,   -7.10
34.75,75.25,T2M_MIN,2010,  -16.59,  -16.75,  -11.12,   -4.10,   -1.56,    0.26,    4.45,    5.98,    0.53,   -4.98,   -8.17,  -13.31,   -5.38
34.75,75.25,T2M_MIN,2011,  -21.98,  -18.16,  -14.33,   -9.42,   -0.48,    2.50,    5.01,    4.84,    1.85,   -4.30,   -8.56,  -16.31,   -6.55
34.75,75.25,T2M_MIN,2012,  -21.63,  -18.37,  -15.55,   -5.90,   -2.24,    0.99,    5.23,    6.42,    2.06,   -3.81,   -8.60,  -14.79,   -6.32
34.75,75.25,T2M_MIN,2013,  -21.36,  -16.78,  -12.75,   -6.49,   -0.94,    3.45,    5.60,    6.31,    1.70,   -1.84,   -9.09,  -12.68,   -5.34
34.75,75.25,T2M_MIN,2014,  -20.04,  -18.12,  -13.17,   -8.83,   -1.80,    2.10,    5.90,    4.66,    1.24,   -3.58,   -9.26,  -12.76,   -6.07
34.75,75.25,T2M_MIN,2015,  -13.28,  -13.42,  -13.14,   -6.88,   -0.90,    1.34,    6.59,    5.06,   -0.15,   -5.31,  -10.78,  -16.97,   -5.61
34.75,75.25,T2M_MIN,2016,  -17.72,  -16.75,  -10.52,   -5.02,    0.22,    3.89,    6.34,    5.31,    2.05,   -2.91,   -6.63,   -9.56,   -4.24
34.75,75.25,T2M_MIN,2017,  -17.38,  -16.72,  -12.67,   -6.42,   -0.17,    2.45,    6.88,    5.21,    0.79,   -2.47,   -8.22,  -15.61,   -5.29
34.75,75.25,T2M_MIN,2018,  -17.20,  -15.02,  -10.43,   -4.51,   -1.68,    2.50,    5.95,    5.94,    1.35,   -4.33,  -14.02,  -18.87,   -5.81
34.75,75.25,T2M_MIN,2019,  -20.58,  -18.49,  -13.80,   -4.40,   -1.86,    0.71,    5.64,    5.43,    2.22,   -3.65,  -13.38,  -22.65,   -7.01
34.75,75.25,T2M_MAX,1981,   -7.77,   -6.37,   -3.19,    2.83,   10.57,   13.19,   17.50,   16.35,   12.69,    5.79,    0.27,   -3.93,    4.89
34.75,75.25,T2M_MAX,1982,   -5.62,   -8.28,   -4.33,    1.04,    6.31,   12.37,   16.53,   17.18,   11.36,    5.80,   -0.35,   -6.83,    3.84
34.75,75.25,T2M_MAX,1983,   -7.94,   -7.47,   -4.85,   -0.90,    6.44,   11.50,   15.05,   18.05,   13.90,    5.71,    2.05,   -4.66,    3.97
34.75,75.25,T2M_MAX,1984,   -8.52,   -8.96,   -0.22,    3.03,   10.45,   17.41,   17.60,   19.87,   11.36,    6.58,   -0.32,   -6.91,    5.16
34.75,75.25,T2M_MAX,1985,   -8.37,   -3.87,    0.18,    5.57,    9.13,   14.66,   19.35,   18.27,   14.83,    6.66,    0.56,   -4.06,    6.13
34.75,75.25,T2M_MAX,1986,   -8.74,   -6.66,   -4.38,    0.77,    5.87,   13.26,   18.30,   16.61,   12.76,    7.02,   -1.00,   -7.70,    3.90
34.75,75.25,T2M_MAX,1987,   -7.45,   -5.91,   -2.25,    1.75,    5.34,   11.58,   15.17,   18.00,   15.25,    4.09,    2.40,   -0.16,    4.88
34.75,75.25,T2M_MAX,1988,   -5.19,   -4.99,   -3.68,    4.20,   10.46,   14.77,   18.83,   16.37,   13.66,    6.06,    3.27,   -2.53,    5.96
34.75,75.25,T2M_MAX,1989,   -8.34,   -8.66,   -3.08,    0.72,    8.36,   12.70,   16.29,   15.37,   13.73,    7.17,   -0.80,   -4.18,    4.18
34.75,75.25,T2M_MAX,1990,   -6.10,   -6.80,   -3.82,    0.68,   11.47,   15.64,   18.87,   18.61,   15.84,    6.43,    2.11,   -3.87,    5.83
34.75,75.25,T2M_MAX,1991,   -6.69,   -5.66,    0.03,    4.04,    9.63,   16.63,   18.99,   18.50,   14.92,    5.67,    0.43,   -4.08,    6.10
