,1,2,3,4
2812,2.4,1.4,0.7,0.3
2813,3.8,2.7,2.5,0.9
2814,9.4,7.8,7.4,6.2
2816,50.7,61.2,66.8,61.0
2817,58.7,61.9,61.2,60.6
2818,62.2,56.3,50.2,51.2
2819,53.7,48.1,42.5,41.9
2821,39.8,34.0,27.4,22.5
2822,44.4,33.6,25.6,21.7
2823,46.9,32.5,26.9,20.5
2824,37.2,32.2,25.7,19.4
2826,102.6,109.2,105.8,96.9
2827,113.9,109.3,102.3,89.5
2828,108.1,96.2,82.7,72.4
2829,82.5,75.1,64.3,56.5
2831,156.3,180.7,192.1,171.3
2832,193.6,210.5,194.4,173.4
2833,201.6,190.6,167.8,147.7
2834,156.3,150.8,133.1,120.9
2836,55.6,57.4,58.2,47.6
2837,78.7,76.6,67.6,56.1
2838,93.3,81.6,72.4,54.7
2839,81.8,75.9,65.7,53.6
2841,26.6,30.6,32.6,28.9
2842,40.2,44.1,40.7,33.9
2843,56.0,51.7,46.2,35.4
2844,55.4,53.5,46.3,39.5
2846,91.8,90.7,87.3,81.5
2847,106.3,94.2,84.2,77.3
2848,118.8,101.3,83.0,60.6
2849,90.2,85.8,72.9,56.8
2851,389.8,380.3,309.8,292.6
2852,322.3,274.2,240.8,226.8
2853,230.4,200.8,165.2,132.6
2854,128.2,126.8,102.2,81.4
2856,286.4,270.1,222.5,208.5
2857,244.0,198.4,171.3,160.3
2858,208.3,169.4,140.4,100.9
2859,128.6,120.5,92.4,67.2
2861,74.6,81.5,76.4,76.2
2862,73.2,70.1,65.5,63.0
2863,65.6,59.9,53.3,41.6
2864,41.8,42.1,34.8,29.4
2866,4.7,4.5,4.6,4.1
2867,8.3,7.1,5.3,4.0
2868,13.6,10.4,9.6,4.9
2869,12.1,10.6,8.2,5.9
2871,4.9,5.5,4.9,4.1
2872,5.7,5.2,5.0,4.3
2873,8.3,6.2,5.1,4.0
2874,8.7,11.8,11.2,9.0
2876,55.2,52.2,50.1,42.4
2877,66.3,57.5,47.8,43.3
2878,73.6,58.4,48.6,40.9
2879,63.0,51.1,42.4,37.7
2881,38.7,43.1,42.4,38.8
2882,48.2,49.5,44.6,39.3
2883,53.3,47.8,40.7,36.5
2884,47.1,52.2,46.4,39.7
2886,100.2,104.3,99.1,90.2
2887,116.2,108.7,100.7,86.5
2888,103.3,93.6,79.4,71.8
2889,75.0,70.3,62.5,57.6
2891,58.5,54.2,52.3,44.4
2892,81.6,71.5,56.2,47.3
2893,93.7,77.5,67.3,45.5
2894,79.2,67.8,56.4,46.2
2896,15.8,18.1,21.8,21.0
2897,23.7,23.2,22.3,21.3
2898,37.2,30.0,26.3,18.7
2899,42.9,38.2,31.5,24.3
2901,19.1,21.2,25.2,24.6
2902,25.8,27.6,27.3,25.8
2903,35.3,30.4,25.0,22.1
2904,37.4,35.0,30.6,25.7
2906,43.7,44.3,43.8,41.6
2907,53.8,45.8,40.9,37.5
2908,76.8,61.6,48.1,30.4
2909,73.0,66.7,52.3,36.0
2911,196.8,201.1,177.2,178.9
2912,159.6,134.8,124.1,127.3
2913,109.0,91.0,77.7,68.5
2914,51.7,47.3,38.8,31.7
2916,108.1,93.2,78.9,76.7
2917,90.9,67.9,58.0,56.5
2918,96.2,71.3,55.3,35.5
2919,79.7,73.2,54.6,36.8
2921,106.2,105.8,91.9,86.9
2922,113.9,98.4,81.5,73.1
2923,109.3,94.8,91.4,54.6
2924,70.0,69.3,54.2,40.8
2926,8.5,7.5,6.7,5.2
2927,15.0,13.3,9.4,6.2
2928,23.7,18.9,17.7,8.5
2929,21.2,20.7,16.7,12.3
2931,0.7,0.8,0.8,0.8
2932,1.2,1.0,0.9,0.8
2933,5.2,3.4,2.5,1.0
2934,8.3,7.0,5.9,4.1
2936,4.7,5.3,6.4,6.6
2937,6.2,5.2,5.2,5.7
2938,11.7,8.4,6.7,4.8
2939,16.2,12.6,9.8,7.8
2941,190.3,195.2,182.2,158.8
2942,216.2,208.6,177.7,151.4
2943,211.3,177.1,154.0,129.6
2944,142.7,139.8,120.3,98.2
2946,56.9,58.0,54.1,48.2
2947,68.3,62.0,55.4,46.6
2948,76.8,64.3,54.1,40.7
2949,63.0,59.7,49.2,40.1
2951,111.8,130.4,136.7,121.7
2952,142.5,149.9,137.2,122.5
2953,150.8,139.0,124.5,104.1
2954,114.7,106.6,92.7,82.5
2956,46.3,43.7,42.5,34.3
2957,66.3,61.4,51.2,41.6
2958,73.7,64.4,56.4,42.4
2959,67.1,65.2,57.5,49.1
2961,29.2,31.4,33.9,31.4
2962,46.0,46.4,41.4,35.5
2963,66.7,58.6,53.0,36.0
2964,67.9,63.4,53.1,42.4
2966,16.4,15.5,16.7,18.5
2967,22.2,17.0,14.4,14.6
2968,32.9,24.3,19.9,11.5
2969,28.2,23.9,18.6,12.7
2971,214.2,214.9,190.1,193.1
2972,179.0,152.0,142.3,144.2
2973,131.4,110.9,85.0,76.7
2974,69.4,63.8,52.9,43.5
2976,242.5,219.3,180.2,169.3
2977,205.2,161.7,137.6,129.6
2978,168.5,135.7,112.4,81.0
2979,106.2,105.5,82.6,60.3
2981,211.9,239.8,234.1,237.9
2982,177.2,185.5,185.9,188.6
2983,135.1,132.3,117.0,108.3
2984,74.4,86.7,75.0,65.2
2986,2.6,2.9,3.4,3.2
2987,4.1,4.2,3.8,3.1
2988,18.8,12.7,8.9,3.0
2989,22.0,17.5,12.0,6.8
2991,1.3,0.8,0.6,0.4
2992,2.8,1.6,0.9,0.5
2993,10.1,6.4,5.1,1.2
2994,14.0,10.9,8.6,5.2
2996,0.9,1.5,2.2,2.5
2997,1.8,1.3,1.5,1.9
2998,3.5,2.3,1.8,1.4
2999,4.5,3.5,2.6,2.1
3001,75.7,79.1,77.9,71.0
3002,94.8,91.8,80.2,71.6
3003,105.1,89.8,81.6,69.1
3004,81.3,78.1,69.3,59.6
3006,45.4,44.2,40.7,35.7
3007,60.7,53.3,45.7,36.3
3008,82.5,65.9,52.6,34.2
3009,78.0,65.8,51.2,39.8
3011,97.7,105.8,113.4,106.1
3012,109.5,111.9,101.4,94.8
3013,119.7,96.7,82.1,66.7
3014,95.5,82.8,66.2,53.0
3016,57.0,63.3,68.2,59.8
3017,65.8,68.6,65.9,59.0
3018,61.6,54.6,44.5,42.8
3019,44.0,41.3,35.8,30.5
3021,60.7,67.1,69.9,62.3
3022,82.7,85.1,77.1,65.6
3023,90.3,83.0,69.3,58.3
3024,78.4,74.6,63.1,52.2
3026,79.3,79.5,76.1,71.2
3027,90.2,87.8,77.2,73.2
3028,96.3,88.5,86.9,68.3
3029,70.1,70.6,66.7,58.9
3031,138.2,128.3,110.2,107.8
3032,118.0,91.4,78.0,75.0
3033,89.4,67.5,54.4,38.8
3034,48.8,43.3,32.1,22.8
3036,226.7,210.2,183.3,173.4
3037,206.8,166.2,145.8,139.7
3038,168.5,139.0,128.4,94.0
3039,95.0,93.6,78.6,62.3
3041,34.2,33.1,35.1,37.1
3042,42.6,38.6,34.9,36.7
3043,45.4,40.8,46.6,31.9
3044,31.2,32.6,28.4,24.2
3046,17.8,17.9,17.9,14.6
3047,26.2,24.3,20.3,14.8
3048,33.9,27.5,19.6,14.7
3049,31.0,26.0,20.7,15.9
3051,37.6,44.3,42.9,39.2
3052,42.3,40.3,42.5,38.8
3053,37.9,32.1,23.6,28.1
3054,30.2,25.4,22.7,19.2
3056,10.8,10.4,9.4,7.5
3057,14.3,12.2,9.7,7.9
3058,17.1,13.3,10.2,7.5
3059,15.9,13.0,10.0,8.3
3061,61.7,65.1,64.7,59.3
3062,74.2,73.5,64.5,56.9
3063,89.3,73.3,62.0,50.6
3064,70.7,65.9,54.9,44.5
3066,56.0,54.2,49.9,43.5
3067,83.2,71.0,59.6,49.1
3068,95.7,81.3,76.4,54.1
3069,83.6,74.8,64.4,55.8
3071,78.1,87.7,95.6,86.3
3072,98.3,99.8,90.4,80.8
3073,113.7,94.9,78.3,60.7
3074,94.1,82.1,66.0,52.6
3076,16.9,17.0,19.6,17.2
3077,30.1,26.4,23.2,20.0
3078,41.0,33.4,29.1,21.2
3079,41.9,35.4,29.2,23.4
3081,17.8,23.2,26.3,25.3
3082,27.3,28.9,27.6,25.8
3083,31.7,29.2,28.8,23.7
3084,32.9,31.1,27.1,23.6
3086,72.7,79.4,77.2,74.6
3087,75.1,69.7,61.0,56.7
3088,76.9,60.4,42.9,35.6
3089,50.2,44.3,31.6,24.0
3091,211.5,189.2,138.1,128.0
3092,209.6,153.4,117.0,98.0
3093,174.6,132.3,105.9,63.7
3094,102.1,91.7,68.5,45.2
3096,142.6,141.5,122.7,118.4
3097,114.4,92.2,80.3,79.5
3098,81.9,65.6,55.7,40.7
3099,48.2,44.3,34.2,25.0
3101,19.8,18.8,16.3,15.9
3102,22.8,16.9,14.1,12.6
3103,19.9,15.9,14.4,9.2
3104,30.2,25.1,16.8,10.3
3106,3.1,2.5,2.3,2.0
3107,4.3,3.4,2.6,1.7
3108,6.3,4.2,2.7,1.7
3109,6.1,4.1,2.6,1.8
3111,2.5,2.7,2.6,2.3
3112,2.9,2.5,2.5,2.2
3113,6.7,4.1,1.9,1.9
3114,8.8,5.8,2.2,1.9
3116,24.2,26.1,27.2,25.0
3117,35.7,35.1,31.1,31.5
3118,48.3,42.2,41.0,37.2
3119,48.5,44.0,38.1,38.6
3121,89.4,95.5,93.5,85.3
3122,96.8,96.8,86.8,79.2
3123,113.2,91.4,70.3,64.5
3124,87.9,79.5,59.1,50.1
3126,37.2,35.4,33.8,34.7
3127,53.6,47.6,39.7,35.1
3128,62.2,53.0,47.7,37.6
3129,63.2,55.7,43.2,37.4
3131,52.1,56.0,54.4,48.4
3132,83.6,82.7,70.3,61.6
3133,122.2,104.5,94.7,70.6
3134,120.3,108.7,85.5,75.2
3136,52.0,52.7,56.4,44.9
3137,71.1,70.9,65.8,58.3
3138,88.2,78.5,73.4,57.9
3139,78.9,75.3,68.1,57.9
3141,7.7,7.9,8.4,9.3
3142,19.6,16.6,8.5,7.0
3143,24.9,18.5,12.9,8.5
3144,30.7,24.2,15.3,8.5
3146,62.5,60.2,61.1,65.9
3147,63.3,56.0,50.5,50.3
3148,64.1,52.6,42.0,35.4
3149,48.6,44.0,34.5,27.4
3151,202.9,218.3,188.8,203.0
3152,182.5,150.0,141.4,143.6
3153,150.3,124.8,108.0,81.1
3154,87.2,82.6,67.2,54.0
3156,251.6,202.5,159.6,159.1
3157,185.2,145.0,118.1,106.7
3158,137.8,110.3,89.6,64.4
3159,71.0,67.2,54.0,40.2
3161,129.5,131.5,120.8,113.5
3162,127.8,115.0,103.4,103.4
3163,115.4,102.1,97.7,70.7
3164,71.1,73.7,63.1,50.1
3166,35.8,37.0,39.2,26.0
3167,56.5,58.7,52.0,44.4
3168,81.2,71.0,65.9,52.6
3169,66.2,67.1,62.5,54.5
3171,4.2,4.7,4.4,3.8
3172,7.0,5.7,4.4,4.0
3173,7.2,5.4,4.4,4.0
3174,11.5,8.0,5.5,3.5
3176,37.9,37.9,34.2,28.0
3177,46.6,42.7,36.2,30.5
3178,59.1,47.3,37.6,31.2
3179,57.9,48.4,35.7,32.4
3181,104.3,100.9,92.9,82.5
3182,123.7,113.7,96.9,84.0
3183,129.4,110.3,95.8,80.3
3184,106.1,99.1,86.4,71.4
3186,133.3,132.0,126.5,116.5
3187,150.7,132.9,121.5,104.7
3188,154.6,129.5,108.5,84.0
3189,125.8,111.3,89.4,75.9
3191,32.4,36.1,37.9,34.3
3192,55.4,50.1,39.7,35.9
3193,70.3,57.4,49.4,34.6
3194,67.9,59.0,46.0,35.6
3196,25.1,21.0,22.5,19.5
3197,40.1,37.2,28.7,25.6
3198,54.2,45.0,40.3,30.3
3199,59.0,51.6,40.9,31.7
3201,36.3,41.2,45.5,42.6
3202,52.1,55.9,53.1,49.7
3203,62.5,62.1,60.7,51.2
3204,57.2,59.6,56.5,51.7
3206,59.5,57.9,51.5,50.8
3207,67.0,60.6,53.4,52.5
3208,81.5,65.6,51.9,42.5
3209,55.6,52.2,44.9,35.8
3211,85.1,81.0,82.4,81.5
3212,68.8,55.0,47.5,45.4
3213,136.9,96.4,31.0,23.1
3214,87.0,66.4,41.2,22.8
3216,106.6,92.2,74.2,68.4
3217,98.6,74.9,61.2,57.7
3218,117.1,85.6,56.4,39.3
3219,72.1,63.3,45.5,30.6
3221,267.7,287.9,263.8,260.1
3222,238.3,220.5,207.9,205.2
3223,200.3,176.9,160.3,123.5
3224,114.5,118.7,100.4,80.4
3226,37.5,43.1,46.2,41.9
3227,48.4,49.7,44.6,36.4
3228,54.7,45.7,37.7,30.2
3229,40.2,36.3,31.3,25.2
3231,3.9,4.1,3.6,3.2
3232,6.2,5.1,4.4,3.8
3233,7.1,5.6,5.1,4.5
3234,7.9,6.5,5.9,4.6
3236,4.6,4.9,4.8,4.4
3237,6.9,6.3,5.6,5.5
3238,9.8,8.0,6.7,6.0
3239,17.1,12.4,6.9,6.7
3241,39.2,40.4,49.7,48.4
3242,51.2,48.4,41.7,37.8
3243,58.4,47.9,45.3,38.3
3244,46.2,44.8,40.2,34.9
3246,3.8,4.0,5.4,5.3
3247,5.1,4.1,3.5,3.1
3248,7.0,4.7,3.2,2.5
3249,9.6,6.2,3.3,2.6
3251,138.8,153.6,156.0,137.4
3252,195.9,196.5,176.1,157.1
3253,233.2,211.1,194.6,149.6
3254,190.1,185.4,167.4,145.8
3256,34.9,37.4,43.7,37.8
3257,43.7,43.5,39.8,34.0
3258,46.6,38.5,34.0,28.1
3259,39.7,34.9,28.7,23.7
3261,41.4,47.0,53.1,49.7
3262,55.9,59.8,57.0,52.5
3263,69.6,66.6,60.1,50.7
3264,69.7,66.9,57.2,50.2
3266,28.7,28.2,30.4,30.9
3267,32.1,28.8,25.4,25.0
3268,40.4,31.2,23.0,19.0
3269,28.6,25.1,20.4,15.6
3271,147.2,133.4,112.9,108.1
3272,133.3,103.5,85.4,80.8
3273,167.0,121.5,76.3,50.9
3274,116.4,96.7,61.8,40.7
3276,326.4,286.5,236.6,217.7
3277,275.3,214.6,178.8,166.7
3278,204.7,177.7,150.5,106.6
3279,118.5,116.3,95.5,70.9
3281,124.9,126.7,119.3,117.8
3282,102.8,92.2,84.5,81.9
3283,73.7,54.8,55.2,42.6
3284,34.8,33.8,28.5,21.7
3286,38.5,42.1,56.5,54.3
3287,44.8,48.6,50.1,43.0
3288,53.3,44.9,34.8,31.1
3289,38.8,36.0,29.5,24.4
3291,0.0,0.0,0.2,0.2
3292,0.2,0.0,0.0,0.0
3293,1.2,0.5,0.0,0.0
3294,2.2,1.1,0.4,0.2
3296,19.7,20.1,16.1,13.4
3297,23.4,21.4,18.4,16.3
3298,23.0,19.7,15.6,14.0
3299,25.2,19.3,13.4,11.8
3301,63.8,66.5,62.9,57.2
3302,74.2,71.1,62.2,55.5
3303,78.3,64.4,57.6,49.8
3304,61.3,57.0,49.5,41.8
3306,74.6,70.5,64.4,44.4
3307,104.8,95.0,80.5,68.2
3308,125.5,109.5,101.2,73.7
3309,102.9,99.4,87.6,74.5
3311,90.5,96.2,100.2,88.0
3312,119.0,117.2,101.7,88.7
3313,144.1,124.2,100.7,78.0
3314,117.7,106.9,88.8,74.2
3316,68.2,75.0,84.7,75.5
3317,99.1,102.0,95.4,88.1
3318,131.9,116.8,105.4,89.2
3319,131.7,123.0,102.7,91.4
3321,5.4,6.0,7.2,6.7
3322,7.6,7.6,6.9,6.3
3323,10.1,8.9,8.8,6.7
3324,14.4,12.2,8.5,7.4
3326,147.0,144.6,140.9,135.8
3327,153.8,140.5,124.9,121.9
3328,167.6,133.1,108.7,90.3
3329,117.9,107.3,87.6,69.1
3331,276.7,249.6,195.6,179.2
3332,230.4,179.8,148.0,134.8
3333,179.1,141.8,115.6,78.0
3334,95.2,90.2,70.6,50.4
3336,406.9,353.8,274.4,253.2
3337,352.2,272.0,224.9,210.3
3338,300.5,241.3,206.0,140.7
3339,175.7,170.1,136.3,98.8
3341,27.4,26.4,24.6,23.7
3342,26.9,22.9,19.6,18.4
3343,34.1,26.4,16.9,12.0
3344,34.7,27.6,13.8,9.5
3346,70.5,78.4,85.4,76.6
3347,88.5,92.7,85.8,71.9
3348,103.6,89.0,74.1,62.3
3349,71.0,68.8,61.1,54.3
3351,0.5,0.6,2.0,2.0
3352,0.9,0.7,0.6,0.5
3353,7.7,4.7,0.7,0.6
3354,9.9,6.4,3.6,2.1
3356,12.8,13.3,15.0,13.5
3357,17.5,16.3,14.3,13.9
3358,23.3,19.7,16.8,14.8
3359,30.6,24.1,16.5,15.7
3361,174.7,181.2,170.1,141.5
3362,199.7,191.2,166.6,145.7
3363,197.4,168.1,142.9,125.0
3364,142.0,133.9,120.0,99.5
3366,45.8,45.0,36.9,33.2
3367,63.5,56.0,48.5,41.5
3368,76.6,64.7,56.0,42.1
3369,62.8,58.0,50.0,42.8
3371,79.5,85.7,89.3,77.3
3372,95.0,94.5,83.4,72.4
3373,107.8,88.7,73.4,57.4
3374,87.0,76.1,61.2,50.2
3376,122.2,130.3,134.1,115.4
3377,170.9,171.4,156.0,138.0
3378,203.1,168.8,164.2,133.3
3379,163.7,160.6,145.3,126.0
3381,44.5,49.7,52.3,47.4
3382,58.8,62.0,58.1,52.3
3383,69.1,65.4,61.7,50.0
3384,65.9,64.2,56.0,48.5
3386,90.9,87.0,72.2,70.1
3387,107.3,96.1,83.1,81.1
3388,108.2,95.0,86.2,68.6
3389,75.9,75.1,67.7,55.9
3391,61.4,57.0,63.7,63.5
3392,48.0,37.1,31.1,28.6
3393,44.6,29.3,20.6,14.3
3394,24.1,19.5,13.8,9.0
3396,393.1,354.3,289.8,270.2
3397,321.9,256.9,219.9,210.5
3398,249.8,205.5,176.4,130.7
3399,140.1,137.3,113.1,85.7
3401,18.8,18.3,22.6,24.1
3402,21.1,17.9,15.4,15.4
3403,22.3,17.3,15.6,11.0
3404,14.8,13.7,10.6,8.0
3406,79.6,82.4,87.8,79.2
3407,102.8,106.8,97.1,82.3
3408,134.3,119.6,102.7,83.2
3409,105.0,105.3,96.1,83.1
3411,59.4,62.4,52.9,45.3
3412,80.6,69.5,65.2,56.2
3413,86.6,73.0,68.4,62.8
3414,79.2,69.9,68.7,61.6
3416,62.2,62.7,54.7,47.3
3417,81.8,75.2,64.3,58.3
3418,93.0,83.4,67.8,59.1
3419,84.3,74.6,63.5,58.9
3421,33.1,34.6,37.9,35.3
3422,41.2,39.4,34.5,31.8
3423,60.6,48.1,39.1,32.7
3424,51.2,47.1,39.8,33.2
3426,7.2,7.5,8.7,8.4
3427,9.7,8.5,7.6,6.7
3428,14.6,11.6,8.2,6.5
3429,14.0,11.2,8.7,7.3
3431,34.9,37.7,38.3,38.0
3432,56.0,52.5,40.8,35.7
3433,66.8,55.7,47.1,35.0
3434,59.8,52.9,42.4,34.3
3436,30.9,33.2,36.1,31.7
3437,45.0,45.0,41.1,37.1
3438,68.5,57.4,46.7,37.6
3439,65.5,59.0,48.6,40.6
3441,23.7,26.6,28.8,27.0
3442,34.9,36.8,34.5,32.2
3443,48.5,44.8,40.4,33.6
3444,50.6,48.1,40.0,35.1
3446,56.6,55.5,45.2,43.0
3447,57.6,52.0,46.1,44.2
3448,56.8,44.3,37.3,30.8
3449,37.5,33.7,28.4,22.0
3451,153.3,140.8,118.6,110.8
3452,122.4,96.3,80.6,73.8
3453,79.3,65.0,55.0,38.9
3454,40.4,37.4,30.4,22.1
3456,199.3,177.6,144.4,147.1
3457,191.5,141.2,117.9,113.3
3458,146.0,122.4,112.6,78.6
3459,91.8,85.5,72.5,54.9
3461,137.1,166.0,156.7,162.2
3462,122.3,111.6,111.8,111.3
3463,97.9,84.2,72.0,55.6
3464,54.3,52.6,43.3,33.3
3466,14.2,15.6,31.1,30.7
3467,14.5,15.5,15.1,12.8
3468,15.0,13.0,9.0,8.4
3469,11.7,9.0,7.6,5.7
3471,15.2,15.5,11.8,10.1
3472,22.5,18.8,17.2,15.3
3473,31.2,23.2,19.6,17.3
3474,29.3,24.5,21.9,18.3
3476,108.3,102.0,97.4,81.3
3477,121.7,112.2,95.3,85.4
3478,128.0,107.0,88.6,78.2
3479,99.8,88.2,77.4,70.2
3481,104.1,107.9,107.1,96.1
3482,113.0,108.4,94.7,82.2
3483,132.8,106.1,82.6,70.6
3484,97.4,89.6,76.2,61.4
3486,80.6,78.1,69.3,60.3
3487,99.1,86.9,74.4,60.1
3488,115.1,94.9,73.9,55.3
3489,89.2,80.6,65.7,53.8
3491,68.1,71.8,65.3,57.0
3492,96.3,94.0,80.9,72.0
3493,120.2,106.4,92.9,69.2
3494,100.1,93.9,82.2,69.8
3496,24.7,25.8,26.4,22.3
3497,38.8,37.8,33.3,29.3
3498,60.6,50.7,38.7,30.7
3499,55.3,49.8,41.3,33.5
3501,76.6,87.1,98.1,94.4
3502,114.5,122.6,116.4,109.6
3503,149.8,143.5,129.4,111.3
3504,137.3,137.7,125.9,111.5
3506,19.1,18.6,22.6,23.0
3507,20.9,18.6,16.2,15.6
3508,21.2,17.2,14.3,12.0
3509,15.0,13.6,11.4,9.3
3511,453.9,419.5,339.6,320.6
3512,386.6,321.3,276.7,257.1
3513,297.6,252.1,204.8,154.9
3514,165.7,161.6,128.9,101.0
3516,198.6,175.6,148.7,135.7
3517,147.2,114.2,95.6,84.9
3518,84.9,61.8,54.6,41.6
3519,35.5,31.9,26.1,18.3
3521,84.7,84.2,76.8,75.8
3522,75.1,66.2,59.3,56.9
3523,52.5,49.6,44.6,32.8
3524,30.2,30.0,25.8,19.6
3526,38.9,28.8,31.0,28.9
3527,28.5,30.6,30.2,24.8
3528,30.5,26.8,22.6,19.5
3529,17.0,17.0,17.8,15.9
3531,62.3,65.0,52.7,43.1
3532,78.6,66.9,61.9,49.6
3533,74.0,62.0,54.4,49.8
3534,56.9,50.0,51.2,44.0
3536,21.2,20.7,14.8,12.3
3537,29.0,25.9,21.5,19.0
3538,53.3,40.4,23.7,20.0
3539,50.5,40.3,29.2,24.0
3541,29.7,31.5,31.3,28.1
3542,30.6,29.4,26.2,22.9
3543,36.6,26.9,19.2,17.2
3544,27.1,22.4,17.9,13.6
3546,39.2,38.1,34.0,30.2
3547,59.4,51.7,44.1,38.0
3548,73.9,62.6,53.7,40.0
3549,73.6,63.5,48.2,40.8
3551,77.1,82.5,84.2,72.5
3552,93.9,92.8,81.3,70.3
3553,112.5,94.8,74.9,57.4
3554,85.6,76.8,65.3,52.9
3556,52.0,54.9,50.8,43.0
3557,71.8,70.9,63.9,55.4
3558,97.9,79.4,66.7,52.7
3559,84.4,76.9,64.8,52.7
3561,36.6,40.7,38.5,36.3
3562,57.4,60.2,55.9,52.0
3563,74.0,71.2,67.5,55.9
3564,72.3,72.2,64.6,57.4
3566,38.8,40.5,44.5,45.3
3567,39.0,37.3,35.1,36.1
3568,43.3,37.6,28.8,26.0
3569,33.9,30.2,25.0,20.8
3571,257.8,235.9,198.9,188.2
3572,223.7,177.1,147.8,138.4
3573,174.6,147.2,117.7,83.2
3574,106.5,99.4,74.6,55.4
3576,187.8,166.8,150.8,141.5
3577,154.2,121.2,102.1,96.0
3578,123.0,103.0,84.1,60.7
3579,70.8,68.4,55.5,41.3
3581,26.4,26.3,22.8,22.0
3582,22.3,19.2,17.1,16.2
3583,48.3,29.8,12.4,8.9
3584,30.8,24.7,15.0,8.6
3586,0.0,0.1,0.3,0.4
3587,0.3,0.1,0.0,0.1
3588,4.1,2.3,0.0,0.0
3589,6.3,4.0,1.5,0.8
3591,5.3,5.4,5.1,4.4
3592,8.1,6.8,6.2,5.6
3593,12.1,9.3,7.4,6.6
3594,11.6,9.5,8.7,7.3
3596,41.5,42.4,44.0,37.7
3597,50.4,46.6,40.4,36.8
3598,51.2,44.3,40.2,34.8
3599,42.4,38.1,34.0,31.8
3601,132.0,137.4,132.3,119.0
3602,143.6,137.7,120.4,104.2
3603,133.4,109.0,94.2,83.3
3604,86.0,80.8,74.2,60.5
3606,38.3,38.4,41.0,36.8
3607,41.3,36.8,32.6,26.3
3608,39.7,30.8,24.9,19.8
3609,29.1,24.4,19.4,15.7
3611,28.1,29.6,30.0,25.4
3612,34.7,33.4,28.6,24.0
3613,42.0,34.9,27.0,20.2
3614,35.9,30.8,24.0,19.4
3616,85.1,90.0,91.7,76.4
3617,110.0,109.4,98.8,83.3
3618,124.4,107.0,86.1,71.0
3619,99.0,90.4,77.1,62.1
3621,24.2,27.0,28.0,25.2
3622,30.9,32.2,30.1,26.4
3623,31.5,27.4,27.6,22.9
3624,28.3,26.6,22.4,19.4
3626,52.0,52.5,59.7,60.4
3627,54.4,50.9,46.5,47.1
3628,69.0,57.5,43.7,37.0
3629,52.6,48.0,39.4,32.0
3631,244.4,222.7,174.3,162.8
3632,208.5,163.4,135.6,125.5
3633,163.4,130.5,104.1,72.0
3634,90.7,83.6,64.6,45.9
3636,168.1,151.4,125.8,117.4
3637,130.8,103.1,88.3,83.1
3638,104.0,86.5,64.2,46.9
3639,59.4,53.2,43.0,29.9
3641,120.3,118.0,95.0,91.4
3642,109.6,95.9,84.6,80.0
3643,83.8,73.9,64.1,47.0
3644,49.6,48.1,38.2,28.6
3646,36.9,38.1,41.6,36.4
3647,40.7,41.8,37.8,29.9
3648,46.2,35.0,27.0,22.9
3649,29.1,26.2,22.2,17.1
3651,21.8,22.1,18.6,15.5
3652,29.8,25.1,22.8,19.5
3653,34.9,28.7,23.7,21.2
3654,32.9,28.1,25.3,21.6
3656,25.9,26.3,20.7,17.6
3657,34.6,31.6,27.1,24.9
3658,34.3,30.2,29.3,25.0
3659,28.9,26.4,24.6,23.3
3661,35.7,38.3,44.6,42.4
3662,37.0,35.9,32.4,28.7
3663,25.0,23.2,21.8,20.3
3664,15.1,13.2,14.5,12.0
3666,74.4,73.9,66.0,56.6
3667,83.4,74.3,65.2,52.7
3668,74.7,61.9,53.2,41.8
3669,56.1,49.3,39.9,33.2
3671,32.9,35.9,44.2,39.9
3672,37.8,37.2,32.9,28.2
3673,36.2,26.5,23.7,19.3
3674,39.2,28.9,16.7,13.3
3676,60.3,63.9,63.5,55.1
3677,93.0,92.8,83.8,75.5
3678,121.0,109.7,99.5,80.1
3679,112.5,108.5,95.7,83.3
3681,17.9,19.8,19.5,17.5
3682,23.6,24.4,22.5,19.7
3683,33.9,27.2,21.1,17.5
3684,30.5,27.1,21.4,17.0
3686,58.2,55.3,51.9,48.9
3687,63.8,56.8,48.7,45.9
3688,72.9,61.1,45.7,36.6
3689,49.3,46.3,39.1,30.5
3691,214.3,195.3,159.6,156.2
3692,198.9,155.7,129.1,122.9
3693,203.9,154.0,114.6,78.1
3694,119.2,108.7,81.9,57.5
3696,203.1,176.0,130.3,118.8
3697,173.7,133.0,109.1,99.6
3698,140.2,111.8,88.5,62.1
3699,78.7,73.4,57.8,40.8
3701,238.4,245.0,252.3,260.6
3702,210.9,192.7,179.4,181.8
3703,161.4,154.4,144.5,109.6
3704,97.6,100.5,88.7,70.9
3706,1.6,1.7,2.0,1.8
3707,2.3,2.1,1.8,1.6
3708,6.9,4.7,2.2,1.7
3709,6.4,4.9,3.6,2.5
3711,35.4,37.4,37.8,33.4
3712,41.1,35.5,33.7,28.9
3713,40.0,31.4,27.4,25.7
3714,31.0,26.7,25.7,21.7
3716,37.4,38.4,36.6,30.9
3717,44.7,41.7,36.3,32.7
3718,48.0,40.5,33.6,30.5
3719,39.2,34.9,29.9,28.3
3721,0.0,0.1,0.6,0.7
3722,0.6,0.2,0.0,0.1
3723,1.4,0.3,0.0,0.0
3724,8.3,4.6,0.3,0.2
3726,39.5,39.0,38.1,34.1
3727,50.9,44.7,38.8,32.4
3728,50.6,44.5,39.2,29.8
3729,52.5,44.0,32.0,27.3
3731,110.3,116.8,127.8,114.9
