,DATE,AVG MAX TEMPERATURE
920,921,23.2999999975
921,922,20.45
922,923,15.016666667500001
923,924,8.42499999925
924,925,4.47499999925
925,926,6.425
926,927,9.833333331750001
927,928,18.141666665
928,929,25.091666667499997
929,930,27.4749999975
930,931,24.9916666675
931,932,24.799999999999997
932,933,23.7749999975
933,934,20.2166666675
934,935,13.44166666825
935,936,9.324999999250002
936,937,6.7416666659999995
937,938,7.458333333250001
938,939,10.558333334
939,940,19.1666666675
940,941,19.625000002500002
941,942,26.3666666675
942,943,26.6499999975
943,944,24.6666666675
944,945,22.908333335000002
945,946,21.0749999975
946,947,14.58333333425
947,948,9.150000000750001
948,949,5.475000000749999
949,950,6.9666666665
950,951,10.800000000999999
951,952,19.674999999999997
952,953,23.766666667499997
953,954,26.7999999975
954,955,25.9833333325
955,956,24.583333335
956,957,23.1833333325
957,958,20.233333332500003
958,959,14.933333332500002
959,960,9.125000001
960,961,6.20000000075
961,962,7.833333334
962,963,12.0416666675
963,964,18.6333333325
964,965,23.241666665
965,966,25.758333334999996
966,967,24.8666666675
967,968,24.366666665
968,969,23.516666667500004
969,970,18.566666665
970,971,13.183333334250001
971,972,8.391666666
972,973,6.700000000749999
973,974,4.966666665750001
974,975,9.6666666665
975,976,17.45
976,977,20.5333333325
977,978,25.5
978,979,26.3083333325
979,980,24.608333334999998
980,981,22.5666666675
981,982,19.375
982,983,13.15000000075
983,984,7.45833333425
984,985,5.65833333325
985,986,7.18333333425
986,987,9.616666668250001
987,988,15.10000000175
988,989,21.091666664999998
989,990,24.6583333325
990,991,25.1
991,992,25.108333332500003
992,993,23.983333332500003
993,994,19.258333332499998
994,995,14.775000000000002
995,996,8.52499999925
996,997,5.80000000075
997,998,5.2916666675
998,999,14.12500000175
999,1000,17.5916666675
1000,1001,23.908333335000002
1001,1002,28.066666667499998
1002,1003,25.2749999975
1003,1004,25.466666664999998
1004,1005,21.8916666675
1005,1006,19.3333333325
1006,1007,13.50833333575
1007,1008,7.283333332750001
1008,1009,5.7916666674999995
1009,1010,9.41666666575
1010,1011,14.000000000750001
1011,1012,18.708333335
1012,1013,22.6166666675
1013,1014,26.341666665000005
1014,1015,26.1166666675
1015,1016,24.7833333325
1016,1017,24.1333333325
1017,1018,18.825
1018,1019,14.200000000749998
1019,1020,8.658333335
1020,1021,4.8416666665
1021,1022,7.35833333425
1022,1023,10.7416666675
1023,1024,17.00000000075
1024,1025,20.7833333325
1025,1026,25.466666664999998
1026,1027,24.916666665
1027,1028,24.225
1028,1029,23.533333335000002
1029,1030,20.208333332499997
1030,1031,13.93333333325
1031,1032,6.8333333325
1032,1033,7.3500000002500006
1033,1034,8.899999998499998
1034,1035,12.6
1035,1036,17.9500000025
1036,1037,18.8916666675
1037,1038,24.8583333325
1038,1039,25.375
1039,1040,25.950000002499998
1040,1041,24.983333332500003
1041,1042,19.125
1042,1043,14.90000000075
1043,1044,9.533333333249999
1044,1045,7.849999999
1045,1046,8.849999999
1046,1047,11.2166666675
1047,1048,19.475000002499996
1048,1049,24.1583333325
1049,1050,26.066666665
1050,1051,25.958333332499997
1051,1052,24.2416666675
1052,1053,23.575
1053,1054,19.299999999999997
1054,1055,15.366666667500002
1055,1056,9.47499999925
1056,1057,5.3166666675
1057,1058,6.216666667499999
1058,1059,11.57499999825
1059,1060,16.091666664999998
1060,1061,21.275000000000002
1061,1062,24.6583333325
1062,1063,24.508333335000003
1063,1064,23.5166666675
