DATE,AVG MAX TEMPERATURE
31-08-1973,24.65833333
30-09-1973,24.6
31-10-1973,19.69166667
30-11-1973,14.8
31-12-1973,8.249999999
31-01-1974,5.700000001
28-02-1974,4.691666668
31-03-1974,13.625
30-04-1974,19.68333333
31-05-1974,22.30833333
30-06-1974,24.96666667
31-07-1974,25.46666667
31-08-1974,24.875
30-09-1974,23.28333334
31-10-1974,19.09166666
30-11-1974,13.45
31-12-1974,5.783333333
31-01-1975,4.449999999
28-02-1975,4.75
31-03-1975,10.79166667
30-04-1975,16.79166667
31-05-1975,21.79166667
30-06-1975,24.975
31-07-1975,24.65
31-08-1975,24.96666667
30-09-1975,23.00833333
31-10-1975,20.45833334
30-11-1975,12.38333333
31-12-1975,8.400000001
31-01-1976,6.524999999
29-02-1976,6.066666667
31-03-1976,10.18333333
30-04-1976,17.13333333
31-05-1976,22.60833333
30-06-1976,24.53333334
31-07-1976,26.25833333
31-08-1976,23.88333334
30-09-1976,23
31-10-1976,19.84166667
30-11-1976,13.85833333
31-12-1976,8.575000001
31-01-1977,4.691666666
28-02-1977,7.208333332
31-03-1977,14.94166667
30-04-1977,18.3
31-05-1977,20.88333333
30-06-1977,25.725
31-07-1977,25.975
31-08-1977,24.88333333
30-09-1977,23.3
31-10-1977,20.45
30-11-1977,15.01666667
31-12-1977,8.424999999
31-01-1978,4.474999999
28-02-1978,6.425
31-03-1978,9.833333332
30-04-1978,18.14166667
31-05-1978,25.09166667
30-06-1978,27.475
31-07-1978,24.99166667
31-08-1978,24.8
30-09-1978,23.775
31-10-1978,20.21666667
30-11-1978,13.44166667
31-12-1978,9.324999999
31-01-1979,6.741666666
28-02-1979,7.458333333
31-03-1979,10.55833333
30-04-1979,19.16666667
31-05-1979,19.625
30-06-1979,26.36666667
31-07-1979,26.65
31-08-1979,24.66666667
30-09-1979,22.90833334
31-10-1979,21.075
30-11-1979,14.58333333
31-12-1979,9.150000001
31-01-1980,5.475000001
29-02-1980,6.966666667
31-03-1980,10.8
30-04-1980,19.675
31-05-1980,23.76666667
30-06-1980,26.8
31-07-1980,25.98333333
31-08-1980,24.58333334
30-09-1980,23.18333333
31-10-1980,20.23333333
30-11-1980,14.93333333
31-12-1980,9.125000001
31-01-1981,6.200000001
28-02-1981,7.833333334
31-03-1981,12.04166667
30-04-1981,18.63333333
31-05-1981,23.24166667
30-06-1981,25.75833333
31-07-1981,24.86666667
31-08-1981,24.36666667
30-09-1981,23.51666667
31-10-1981,18.56666667
30-11-1981,13.18333333
31-12-1981,8.391666666
31-01-1982,6.700000001
28-02-1982,4.966666666
31-03-1982,9.666666667
30-04-1982,17.45
31-05-1982,20.53333333
30-06-1982,25.5
31-07-1982,26.30833333
31-08-1982,24.60833333
30-09-1982,22.56666667
31-10-1982,19.375
30-11-1982,13.15
31-12-1982,7.458333334
31-01-1983,5.658333333
28-02-1983,7.183333334
31-03-1983,9.616666668
30-04-1983,15.1
31-05-1983,21.09166666
30-06-1983,24.65833333
31-07-1983,25.1
31-08-1983,25.10833333
30-09-1983,23.98333333
31-10-1983,19.25833333
30-11-1983,14.775
31-12-1983,8.524999999
31-01-1984,5.800000001
29-02-1984,5.291666668
31-03-1984,14.125
30-04-1984,17.59166667
31-05-1984,23.90833334
30-06-1984,28.06666667
31-07-1984,25.275
31-08-1984,25.46666666
30-09-1984,21.89166667
31-10-1984,19.33333333
30-11-1984,13.50833334
31-12-1984,7.283333333
31-01-1985,5.791666667
